timestamp,symbol,signal,price,atr,target_qty,prev_pos,new_pos,side,order_id,realized_pnl,paper_trade,delta_pos,executed_qty,closed_qty,inferred_side,fees,gross_realized_pnl,cumulative_realized_pnl,entry_avg_price_post,trade_group_id
2025-08-11 19:37:07.134001,DOGEUSDT,sell,0.22905,0.0037685714285714,-136.4178651829037,-91.0,-136.0,SELL,79318862151,0.0,False,-45.0,45.0,0.0,SELL,0.0041229,0.0,-0.86442507,0.22939125,1
2025-08-11 21:35:47.659782,DOGEUSDT,sell,0.22453,0.0039014285714285,-48.05796976005433,0.0,-48.0,SELL,79327223509,0.0,False,-48.0,48.0,0.0,SELL,0.00431098,0.0,-0.86442507,0.22453,2
2025-08-11 21:36:26.138580,DOGEUSDT,sell,0.22414,0.0039014285714285,-0.0,-48.0,0.0,BUY,79327266592,0.01441651,False,48.0,48.0,48.0,BUY,0.00430349,0.01872,-0.85000856,0.0,2
2025-08-11 21:38:25.858129,DOGEUSDT,sell,0.22459,0.0039014285714285,-32.03008727080458,0.0,-32.0,SELL,79327406120,0.0,False,-32.0,32.0,0.0,SELL,0.00287475,0.0,-0.85000856,0.22459,3
2025-08-11 22:02:21.263566,DOGEUSDT,sell,0.22371,0.0036621428571428,-83.50499029938312,0.0,-83.0,SELL,79328629397,0.0,False,-83.0,83.0,0.0,SELL,0.00742717,0.0,-0.85000856,0.22371,4
2025-08-11 22:11:39.839097,DOGEUSDT,sell,0.22293,0.0037335714285714,-83.51050287949133,0.0,-83.0,SELL,79329283499,0.0,False,-83.0,83.0,0.0,SELL,0.00740128,0.0,-0.85000856,0.22293,5
2025-08-11 22:17:41.486896,DOGEUSDT,sell,0.22325,0.0037514285714285,-83.02236036550951,0.0,-83.0,SELL,79329702709,0.0,False,-83.0,83.0,0.0,SELL,0.0074119,0.0,-0.85000856,0.22325,6
2025-08-11 22:18:21.940310,DOGEUSDT,sell,0.22315,0.0037514285714285,-0.0,-83.0,0.0,BUY,79329744318,0.00089142,False,83.0,83.0,83.0,BUY,0.00740858,0.0083,-0.84911714,0.0,6
2025-08-11 22:21:55.630560,DOGEUSDT,sell,0.22193,0.0037935714285714,-83.51616253593475,0.0,-83.0,SELL,79330034055,0.0,False,-83.0,83.0,0.0,SELL,0.00736808,0.0,-0.84911714,0.22193,7
2025-08-11 22:22:36.195157,DOGEUSDT,sell,0.22179,0.0037935714285714,-0.0,-83.0,0.0,BUY,79330091779,0.00425657,False,83.0,83.0,83.0,BUY,0.00736343,0.01162,-0.84486057,0.0,7
2025-08-11 22:30:58.211489,DOGEUSDT,sell,0.22186,0.0038378571428571,-83.56264549152615,0.0,-83.0,SELL,79330856778,0.0,False,-83.0,83.0,0.0,SELL,0.00736575,0.0,-0.84486057,0.22186,8
2025-08-11 22:31:38.726363,DOGEUSDT,sell,0.22211,0.0038378571428571,-0.0,-83.0,0.0,BUY,79330922702,-0.02812405,False,83.0,83.0,83.0,BUY,0.00737405,-0.02075,-0.87298462,0.0,8
2025-08-11 22:34:19.926445,DOGEUSDT,buy,0.22273,0.0038378571428571,55.49082904188928,0.0,55.0,BUY,79331115849,0.0,False,55.0,55.0,0.0,BUY,0.00490006,0.0,-0.87298462,0.22273,9
2025-08-11 22:34:59.716182,DOGEUSDT,buy,0.22287,0.0038378571428571,277.27985714766453,55.0,277.0,BUY,79331156303,0.0,False,222.0,222.0,0.0,BUY,0.01979086,0.0,-0.87298462,0.2228422,9
2025-08-11 22:41:19.013756,DOGEUSDT,sell,0.22256,0.0038378571428571,-70.01082777430804,0.0,-70.0,SELL,79331596480,0.0,False,-70.0,70.0,0.0,SELL,0.00623168,0.0,-0.87298462,0.22256,10
2025-08-12 06:06:35.981071,DOGEUSDT,sell,0.2235,0.0028421428571428,-0.0,-52.0,0.0,BUY,79357872188,-0.0535288,False,52.0,52.0,52.0,BUY,0.0046488,-0.04888,-0.92651342,0.0,10
2025-08-11 16:24:21.597013,ETHUSDT,buy,4344.02,48.09785714285714,0.0151296227229754,0.0,0.01512962,BUY,SIM-ETHUSDT-1754929461595,0.0,True,0.01512962,0.01512962,0.0,BUY,0.02628935,0.0,-0.92651342,4344.02,1
2025-08-11 16:27:38.932130,ETHUSDT,buy,4344.89,48.09785714285714,0.0151072059089208,0.0,0.01510721,BUY,SIM-ETHUSDT-1754929658931,0.0,True,0.01510721,0.01510721,0.0,BUY,0.02625566,0.0,-0.92651342,4344.89,2
2025-08-11 16:31:37.885233,ETHUSDT,buy,4352.18,48.09785714285714,0.015,0.0,0.015,BUY,SIM-ETHUSDT-1754929897883,0.0,True,0.015,0.015,0.0,BUY,0.02611308,0.0,-0.92651342,4352.18,3
2025-08-11 17:43:33.933510,ETHUSDT,buy,4306.47,50.06785714285719,0.0069850521513659,0.0,0.006,BUY,8389765936007853047,0.0,False,0.006,0.006,0.0,BUY,0.01033553,0.0,-0.92651342,4306.47,4
2025-08-11 17:46:15.075018,ETHUSDT,hold,4300.59,50.06785714285719,0.0,0.006,0.0,SELL,8389765936008850105,-0.04560142,False,-0.006,0.006,0.006,SELL,0.01032142,-0.03528,-0.97211484,0.0,4
2025-08-11 18:04:23.391289,ETHUSDT,buy,4282.59,47.89642857142859,0.0072899135773618,0.0,0.007,BUY,8389765936018021255,0.0,False,0.007,0.007,0.0,BUY,0.01199125,0.0,-0.97211484,4282.59,5
2025-08-12 06:06:36.701732,LTCUSDT,sell,119.19,1.4757142857142864,-0.195671131749937,0.0,-0.195,SELL,37957850644,0.0,False,-0.195,0.195,0.0,SELL,0.00929682,0.0,-0.97211484,119.19,1
2025-08-12 06:07:18.704058,LTCUSDT,buy,119.27,1.4757142857142864,0.0,-0.195,0.0,BUY,37957857866,-0.02490306,False,0.195,0.195,0.195,BUY,0.00930306,-0.0156,-0.9970179,0.0,1
2025-08-11 22:19:51.887728,NEARUSDT,sell,2.587,0.0417142857142856,-7.164569753227676,0.0,-7.0,SELL,29778607409,0.0,False,-7.0,7.0,0.0,SELL,0.0072436,0.0,-0.9970179,2.587,1
2025-08-11 22:20:31.413812,NEARUSDT,sell,2.587,0.0417857142857142,-0.0,-7.0,0.0,BUY,29778612665,-0.0072436,False,7.0,7.0,7.0,BUY,0.0072436,0.0,-1.0042615,0.0,1
2025-08-11 22:32:59.130859,NEARUSDT,sell,2.591,0.0423571428571428,-4.770155288498648,0.0,-4.0,SELL,29778709237,0.0,False,-4.0,4.0,0.0,SELL,0.0041456,0.0,-1.0042615,2.591,2
2025-08-11 22:33:38.058893,NEARUSDT,sell,2.595,0.0423571428571428,-0.0,-4.0,0.0,BUY,29778713530,-0.020152,False,4.0,4.0,4.0,BUY,0.004152,-0.016,-1.0244135,0.0,2
2025-08-11 22:36:22.102801,NEARUSDT,sell,2.599,0.0423571428571428,-4.755472240284724,0.0,-4.0,SELL,29778732097,0.0,False,-4.0,4.0,0.0,SELL,0.0041584,0.0,-1.0244135,2.599,3
2025-08-11 22:37:01.909298,NEARUSDT,sell,2.599,0.0423571428571428,-0.0,-4.0,0.0,BUY,29778735305,-0.0041584,False,4.0,4.0,4.0,BUY,0.0041584,0.0,-1.0285719,0.0,3
2025-08-12 06:07:21.558805,NEARUSDT,sell,2.602,0.0294999999999999,-5.975414346214452,0.0,-5.0,SELL,29780904032,0.0,False,-5.0,5.0,0.0,SELL,0.005204,0.0,-1.0285719,2.602,4
2025-08-12 06:08:07.926974,NEARUSDT,sell,2.605,0.0294999999999999,-0.0,-5.0,0.0,BUY,29780908638,-0.02021,False,5.0,5.0,5.0,BUY,0.00521,-0.015,-1.0487819,0.0,4
2025-08-11 19:04:30.800662,OPUSDT,sell,0.769,0.0130714285714285,-26.49109583224041,-13.3,-26.4,SELL,16686943504,0.0,False,-13.1,13.1,0.0,SELL,0.00402956,0.0,-1.0487819,0.769,0
2025-08-11 19:05:13.436230,OPUSDT,buy,0.771,0.0130714285714285,26.49109583224041,-26.4,26.4,BUY,16686948874,-0.06908352,False,52.8,52.8,26.4,BUY,0.01628352,-0.0528,-1.11786542,0.771,1
2025-08-11 19:05:55.039130,OPUSDT,sell,0.77,0.0130714285714285,-26.49109583224041,26.4,-26.4,SELL,16686955241,-0.0426624,False,-52.8,52.8,26.4,SELL,0.0162624,-0.0264,-1.16052782,0.77,2
2025-08-11 19:07:23.852336,OPUSDT,buy,0.771,0.0130714285714285,26.49109583224041,-26.4,26.4,BUY,16686969401,-0.04268352,False,52.8,52.8,26.4,BUY,0.01628352,-0.0264,-1.20321134,0.771,3
2025-08-11 19:08:06.223215,OPUSDT,sell,0.77,0.0130714285714285,-26.49109583224041,26.4,-26.4,SELL,16686975615,-0.0426624,False,-52.8,52.8,26.4,SELL,0.0162624,-0.0264,-1.24587374,0.77,4
2025-08-11 19:10:12.246774,OPUSDT,buy,0.771,0.0131428571428571,26.347122485326068,-26.4,26.3,BUY,16686994779,-0.04265268,False,52.7,52.7,26.4,BUY,0.01625268,-0.0264,-1.28852642,0.771,5
2025-08-11 19:10:54.893487,OPUSDT,sell,0.77,0.0131428571428571,-26.347122485326068,26.3,-26.3,SELL,16687001750,-0.0425008,False,-52.6,52.6,26.3,SELL,0.0162008,-0.0263,-1.33102722,0.77,6
2025-08-11 19:11:36.598356,OPUSDT,buy,0.771,0.0131428571428571,26.347122485326068,-26.3,26.3,BUY,16687008245,-0.04252184,False,52.6,52.6,26.3,BUY,0.01622184,-0.0263,-1.37354906,0.771,7
2025-08-11 19:13:10.743486,OPUSDT,sell,0.769,0.0131428571428571,-26.347122485326068,26.3,-26.3,SELL,16687021120,-0.06877976,False,-52.6,52.6,26.3,SELL,0.01617976,-0.0526,-1.44232882,0.769,8
2025-08-11 19:23:54.170110,OPUSDT,buy,0.771,0.0132857142857142,26.06382009301073,-26.3,26.0,BUY,16687118446,-0.06872932,False,52.3,52.3,26.3,BUY,0.01612932,-0.0526,-1.51105814,0.771,9
2025-08-11 19:31:30.165123,OPUSDT,sell,0.77,0.0132857142857142,-26.06382009301073,26.0,-26.0,SELL,16687178476,-0.042016,False,-52.0,52.0,26.0,SELL,0.016016,-0.026,-1.55307414,0.77,10
2025-08-11 19:35:47.499976,OPUSDT,buy,0.771,0.0132857142857142,25.797156154301053,0.0,25.7,BUY,16687215585,0.0,False,25.7,25.7,0.0,BUY,0.00792588,0.0,-1.55307414,0.771,11
2025-08-11 21:35:07.093085,OPUSDT,sell,0.758,0.0138571428571428,-14.235430013489443,0.0,-14.2,SELL,16688414518,0.0,False,-14.2,14.2,0.0,SELL,0.00430544,0.0,-1.55307414,0.758,12
2025-08-11 21:36:24.965643,OPUSDT,sell,0.755,0.0138571428571428,-0.0,-14.2,-0.1,BUY,16688431006,0.0380418,False,14.1,14.1,14.1,BUY,0.0042582,0.0423,-1.51503234,0.758,12
2025-08-11 21:38:24.074702,OPUSDT,sell,0.757,0.0139285714285714,-9.502823381968296,-23.8,-9.6,BUY,16688456104,0.00990024,False,14.2,14.2,14.2,BUY,0.00429976,0.0142,-1.5051321,0.758,12
2025-08-11 22:01:01.531515,OPUSDT,sell,0.755,0.0155,-24.74291573493377,0.0,-24.7,SELL,16688704651,0.0,False,-24.7,24.7,0.0,SELL,0.0074594,0.0,-1.5051321,0.755,13
2025-08-11 22:01:39.725173,OPUSDT,sell,0.754,0.0155714285714285,-82.58577091014588,-24.7,-82.5,SELL,16688715318,0.0,False,-57.8,57.8,0.0,SELL,0.01743248,0.0,-1.5051321,0.75429939,13
2025-08-11 22:11:00.237689,OPUSDT,sell,0.75,0.016,-24.8226618759,-12.4,-24.8,SELL,16688827821,0.0,False,-12.4,12.4,0.0,SELL,0.00372,0.0,-1.5051321,0.7521497,13
2025-08-11 22:11:38.586385,OPUSDT,sell,0.748,0.016,-82.96344209859626,-24.8,-82.9,SELL,16688835469,0.0,False,-58.1,58.1,0.0,SELL,0.01738352,0.0,-1.5051321,0.74924141,13
2025-08-11 22:17:00.163744,OPUSDT,sell,0.749,0.0161428571428571,-24.74598391401869,0.0,-24.7,SELL,16688891834,0.0,False,-24.7,24.7,0.0,SELL,0.00740012,0.0,-1.5051321,0.749,14
2025-08-11 22:18:20.709494,OPUSDT,sell,0.748,0.0161428571428571,-0.0,-24.7,-0.1,BUY,16688909568,0.01723968,False,24.6,24.6,24.6,BUY,0.00736032,0.0246,-1.48789242,0.749,14
2025-08-11 22:30:17.218771,OPUSDT,sell,0.744,0.0164285714285714,-24.91829103326613,0.0,-24.9,SELL,16689080838,0.0,False,-24.9,24.9,0.0,SELL,0.00741024,0.0,-1.48789242,0.744,15
2025-08-11 22:31:37.589416,OPUSDT,sell,0.744,0.0164285714285714,-0.0,-24.9,-0.1,BUY,16689096315,-0.00738048,False,24.8,24.8,24.8,BUY,0.00738048,0.0,-1.4952729,0.744,15
2025-08-11 22:34:18.669482,OPUSDT,sell,0.747,0.0164285714285714,-16.545478383534135,-0.1,-16.5,SELL,16689128218,0.0,False,-16.4,16.4,0.0,SELL,0.00490032,0.0,-1.4952729,0.74698182,15
2025-08-11 22:35:38.738539,OPUSDT,sell,0.748,0.0164285714285714,-0.0,-16.5,-0.1,BUY,16689141378,-0.02160506,False,16.4,16.4,16.4,BUY,0.00490688,-0.01669818,-1.51687796,0.74698182,15
2025-08-11 22:40:38.463169,OPUSDT,sell,0.749,0.0164285714285714,-31.204826093691587,0.0,-31.2,SELL,16689193529,0.0,False,-31.2,31.2,0.0,SELL,0.00934752,0.0,-1.51687796,0.749,16
2025-08-11 22:41:57.237793,OPUSDT,sell,0.748,0.0164285714285714,-104.1551459187834,-31.2,-104.1,SELL,16689208599,0.0,False,-72.9,72.9,0.0,SELL,0.02181168,0.0,-1.51687796,0.74829971,16
2025-08-12 06:05:08.410242,OPUSDT,sell,0.751,0.0127857142857142,-0.0,-15.5,0.0,BUY,16693356888,-0.04651067,False,15.5,15.5,15.5,BUY,0.0046562,-0.04185447,-1.56338862,0.0,16
2025-08-12 06:09:29.243271,OPUSDT,sell,0.751,0.0128571428571428,-20.70310003841545,0.0,-20.7,SELL,16693395030,0.0,False,-20.7,20.7,0.0,SELL,0.00621828,0.0,-1.56338862,0.751,17
2025-08-12 06:10:11.102454,OPUSDT,sell,0.751,0.0128571428571428,-0.0,-20.7,-0.1,BUY,16693401391,-0.00618824,False,20.6,20.6,20.6,BUY,0.00618824,0.0,-1.56957686,0.751,17
2025-08-11 22:21:59.761113,RENDERUSDT,sell,3.706,0.0660714285714286,-3.3341863557474363,0.0,-3.3,SELL,2544276527,0.0,False,-3.3,3.3,0.0,SELL,0.00489192,0.0,-1.56957686,3.706,1
2025-08-11 22:22:40.286439,RENDERUSDT,sell,3.704,0.0660714285714286,-0.0,-3.3,-0.1,BUY,2544279433,0.00165888,False,3.2,3.2,3.2,BUY,0.00474112,0.0064,-1.56791798,3.706,1
2025-08-11 22:34:24.002157,RENDERUSDT,sell,3.726,0.0665,-3.3170886614331723,0.0,-3.3,SELL,2544341924,0.0,False,-3.3,3.3,0.0,SELL,0.00491832,0.0,-1.56791798,3.726,2
2025-08-11 22:35:04.097328,RENDERUSDT,sell,3.728,0.0665,-0.0,-3.3,-0.1,BUY,2544344601,-0.01117184,False,3.2,3.2,3.2,BUY,0.00477184,-0.0064,-1.57908982,3.726,2
2025-08-11 22:37:42.611888,RENDERUSDT,sell,3.731,0.0665,-3.312643353658536,-0.1,-3.3,SELL,2544356983,0.0,False,-3.2,3.2,0.0,SELL,0.00477568,0.0,-1.57908982,3.73084848,2
2025-08-11 22:38:21.602866,RENDERUSDT,sell,3.733,0.0665,-0.0,-3.3,-0.1,BUY,2544359715,-0.01166309,False,3.2,3.2,3.2,BUY,0.00477824,-0.00688485,-1.59075291,3.73084848,2
2025-08-12 06:09:35.668097,RENDERUSDT,sell,3.738,0.0471428571428571,-4.159451077808989,0.0,-4.1,SELL,2545879258,0.0,False,-4.1,4.1,0.0,SELL,0.00613032,0.0,-1.59075291,3.738,3
2025-08-12 06:10:16.180828,RENDERUSDT,sell,3.736,0.0472142857142856,-0.0,-4.1,-0.1,BUY,2545881378,0.0020224,False,4.0,4.0,4.0,BUY,0.0059776,0.008,-1.58873051,3.738,3
2025-08-11 16:24:24.391256,SHIBUSDT,buy,1.334e-05,1.721428571428571e-07,4227317.034427388,0.0,4227317.03442739,BUY,SIM-SHIBUSDT-1754929464390,0.0,True,4227317.03442739,4227317.03442739,0.0,BUY,0.02255696,0.0,-1.58873051,1.334e-05,1
2025-08-11 16:27:43.452788,SHIBUSDT,buy,1.334e-05,1.721428571428571e-07,4221053.627755188,0.0,4221053.62775519,BUY,SIM-SHIBUSDT-1754929663451,0.0,True,4221053.62775519,4221053.62775519,0.0,BUY,0.02252354,0.0,-1.58873051,1.334e-05,2
2025-08-11 16:31:40.535773,SHIBUSDT,buy,1.335e-05,1.721428571428571e-07,4228586.307452284,0.0,4228586.30745228,BUY,SIM-SHIBUSDT-1754929900532,0.0,True,4228586.30745228,4228586.30745228,0.0,BUY,0.02258065,0.0,-1.58873051,1.335e-05,3
2025-08-11 16:24:23.481897,SOLUSDT,sell,180.09,2.0657142857142867,-0.3522764195356153,0.0,-0.35227642,SELL,SIM-SOLUSDT-1754929463480,0.0,True,-0.35227642,0.35227642,0.0,SELL,0.02537658,0.0,-1.58873051,180.09,1
2025-08-11 16:27:41.946529,SOLUSDT,sell,179.96,2.0814285714285723,-0.3490988072371309,0.0,-0.34909881,SELL,SIM-SOLUSDT-1754929661944,0.0,True,-0.34909881,0.34909881,0.0,SELL,0.02512953,0.0,-1.58873051,179.96,2
2025-08-11 16:31:39.567455,SOLUSDT,sell,180.05,2.0814285714285723,-0.34,0.0,-0.34,SELL,SIM-SOLUSDT-1754929899565,0.0,True,-0.34,0.34,0.0,SELL,0.0244868,0.0,-1.58873051,180.05,3
2025-08-11 17:32:23.261673,SOLUSDT,sell,178.87,2.136428571428571,-0.0467122977499164,0.0,-0.04,SELL,135681394491,0.0,False,-0.04,0.04,0.0,SELL,0.00286192,0.0,-1.58873051,178.87,4
2025-08-11 17:37:37.463754,SOLUSDT,sell,178.77,2.136428571428571,-0.0466956966800401,0.0,-0.04,SELL,135682426831,0.0,False,-0.04,0.04,0.0,SELL,0.00286032,0.0,-1.58873051,178.77,5
2025-08-11 17:43:35.683626,SOLUSDT,sell,178.73,2.136428571428571,-0.1636968340187228,0.0,-0.16,SELL,135683428644,0.0,False,-0.16,0.16,0.0,SELL,0.01143872,0.0,-1.58873051,178.73,6
2025-08-11 17:48:05.323039,SOLUSDT,sell,178.22,2.156428571428571,-0.1619780319079165,0.0,-0.16,SELL,135684213056,0.0,False,-0.16,0.16,0.0,SELL,0.01140608,0.0,-1.58873051,178.22,7
2025-08-11 18:01:11.395768,SOLUSDT,sell,177.79,2.095714285714286,-0.1666070739366053,0.0,-0.16,SELL,135686353589,0.0,False,-0.16,0.16,0.0,SELL,0.01137856,0.0,-1.58873051,177.79,8
2025-08-11 18:12:17.348542,SOLUSDT,sell,177.77,2.1800000000000006,-0.1589832801146788,0.0,-0.15,SELL,135688486915,0.0,False,-0.15,0.15,0.0,SELL,0.0106662,0.0,-1.58873051,177.77,9
2025-08-11 18:14:59.478654,SOLUSDT,buy,177.75,2.1800000000000006,0.1589832801146788,-0.15,0.15,BUY,135688921717,-0.01833,False,0.3,0.3,0.15,BUY,0.02133,0.003,-1.60706051,177.75,10
2025-08-11 18:25:24.064667,SOLUSDT,buy,177.72,2.1800000000000006,0.1591419872935779,0.0,0.15,BUY,135690683503,0.0,False,0.15,0.15,0.0,BUY,0.0106632,0.0,-1.60706051,177.72,11
2025-08-11 18:39:56.445513,SOLUSDT,buy,178.26,2.182142857142858,0.1586864332995089,0.0,0.15,BUY,135693160326,0.0,False,0.15,0.15,0.0,BUY,0.0106956,0.0,-1.60706051,178.26,12
2025-08-11 19:35:42.948364,SOLUSDT,sell,178.2,2.117142857142856,-0.1618849880128205,0.0,-0.16,SELL,135702520786,0.0,False,-0.16,0.16,0.0,SELL,0.0114048,0.0,-1.60706051,178.2,13
2025-08-11 20:03:22.144250,SOLUSDT,buy,176.45,2.2064285714285705,0.1552804148009065,0.0,0.15,BUY,135707849403,0.0,False,0.15,0.15,0.0,BUY,0.010587,0.0,-1.60706051,176.45,14
2025-08-11 20:32:53.865699,SOLUSDT,buy,176.3,2.248571428571428,0.1524583869536213,0.0,0.15,BUY,135712907561,0.0,False,0.15,0.15,0.0,BUY,0.010578,0.0,-1.60706051,176.3,15
2025-08-11 21:35:41.884539,SOLUSDT,sell,175.06,2.23,-0.0616386150475551,0.0,-0.06,SELL,135722561319,0.0,False,-0.06,0.06,0.0,SELL,0.00420144,0.0,-1.60706051,175.06,16
2025-08-11 21:36:20.774009,SOLUSDT,sell,174.89,2.23,-0.0,-0.06,0.0,BUY,135722651629,0.00600264,False,0.06,0.06,0.06,BUY,0.00419736,0.0102,-1.60105787,0.0,16
2025-08-11 21:38:18.559216,SOLUSDT,buy,175.0,2.279285714285714,0.0411064988579999,0.0,0.04,BUY,135723034749,0.0,False,0.04,0.04,0.0,BUY,0.0028,0.0,-1.60105787,175.0,17
2025-08-11 21:39:00.170269,SOLUSDT,buy,175.01,2.279285714285714,0.2055207502471287,0.04,0.2,BUY,135723134113,0.0,False,0.16,0.16,0.0,BUY,0.01120064,0.0,-1.60105787,175.008,17
2025-08-11 21:59:11.823980,SOLUSDT,buy,174.95,2.281428571428571,0.1068655159085453,0.0,0.1,BUY,135726641322,0.0,False,0.1,0.1,0.0,BUY,0.006998,0.0,-1.60105787,174.95,18
2025-08-11 21:59:40.589172,SOLUSDT,buy,175.08,2.281428571428571,0.1066992310936428,0.0,0.1,BUY,135726705247,0.0,False,0.1,0.1,0.0,BUY,0.0070032,0.0,-1.60105787,175.08,19
2025-08-11 22:00:19.045530,SOLUSDT,sell,175.0,2.107142857142857,-0.1067480078849999,0.1,-0.1,SELL,135726817784,-0.022,False,-0.2,0.2,0.1,SELL,0.014,-0.008,-1.62305787,175.0,20
2025-08-11 22:00:57.268099,SOLUSDT,buy,175.1,2.111428571428572,0.0,-0.1,0.0,BUY,135726924778,-0.017004,False,0.1,0.1,0.1,BUY,0.007004,-0.01,-1.64006187,0.0,20
2025-08-11 22:02:55.465243,SOLUSDT,sell,174.58,2.151428571428572,-0.107004819451684,0.0,-0.1,SELL,135727381616,0.0,False,-0.1,0.1,0.0,SELL,0.0069832,0.0,-1.64006187,174.58,21
2025-08-11 22:03:34.310172,SOLUSDT,sell,174.63,2.151428571428572,-0.0,-0.1,0.0,BUY,135727510769,-0.0119852,False,0.1,0.1,0.1,BUY,0.0069852,-0.005,-1.65204707,0.0,21
2025-08-11 22:08:14.968988,SOLUSDT,sell,174.25,2.1671428571428573,-0.1068407254342898,0.0,-0.1,SELL,135728330616,0.0,False,-0.1,0.1,0.0,SELL,0.00697,0.0,-1.65204707,174.25,22
2025-08-11 22:09:30.916960,SOLUSDT,sell,174.33,2.1671428571428573,-0.0,-0.1,0.0,BUY,135728588928,-0.0149732,False,0.1,0.1,0.1,BUY,0.0069732,-0.008,-1.66702027,0.0,22
2025-08-11 22:11:35.505432,SOLUSDT,sell,174.53,2.1671428571428573,-0.1066693199273764,0.0,-0.1,SELL,135728905438,0.0,False,-0.1,0.1,0.0,SELL,0.0069812,0.0,-1.66702027,174.53,23
2025-08-11 22:14:04.475869,SOLUSDT,sell,174.53,2.1671428571428573,-0.1061980287148341,0.0,-0.1,SELL,135729352449,0.0,False,-0.1,0.1,0.0,SELL,0.0069812,0.0,-1.66702027,174.53,24
2025-08-11 22:21:04.764181,SOLUSDT,sell,173.98,2.1864285714285723,-0.0,-0.05,0.0,BUY,135730526975,0.0240204,False,0.05,0.05,0.05,BUY,0.0034796,0.0275,-1.64299987,0.0,24
2025-08-11 22:23:12.885191,SOLUSDT,sell,173.95,2.19,-0.0710347492635814,0.0,-0.07,SELL,135730938645,0.0,False,-0.07,0.07,0.0,SELL,0.0048706,0.0,-1.64299987,173.95,25
2025-08-11 22:28:51.337474,SOLUSDT,sell,173.67,2.2235714285714283,-0.1067496316505441,0.0,-0.1,SELL,135732004364,0.0,False,-0.1,0.1,0.0,SELL,0.0069468,0.0,-1.64299987,173.67,26
2025-08-11 22:32:53.019999,SOLUSDT,sell,174.01,2.2235714285714283,-0.0,-0.05,0.0,BUY,135732754501,-0.0204802,False,0.05,0.05,0.05,BUY,0.0034802,-0.017,-1.66348007,0.0,26
2025-08-11 22:38:54.230510,SOLUSDT,buy,174.62,2.2235714285714283,0.0707792483822013,0.0,0.07,BUY,135733836888,0.0,False,0.07,0.07,0.0,BUY,0.00488936,0.0,-1.66348007,174.62,27
2025-08-11 22:39:15.912177,SOLUSDT,buy,174.57,2.2235714285714283,0.1338856318048633,0.0,0.13,BUY,135733885339,0.0,False,0.13,0.13,0.0,BUY,0.00907764,0.0,-1.66348007,174.57,28
2025-08-11 22:40:35.469321,SOLUSDT,sell,174.25,2.2235714285714283,-0.0,0.13,0.0,SELL,135734150687,-0.050661,False,-0.13,0.13,0.13,SELL,0.009061,-0.0416,-1.71414107,0.0,28
